meta-date,complaint-title,complaint-title href,readmore
"29 Okt 2024, 02:53",sarang tawon di pekarangan,https://www.lapor.go.id/laporan/detil/sarang-tawon-di-pekarangan-202410290953331730170413482,Sarang tawon di pekarangan rumah warga di Desa Rahayu Kecamatan Soko yg mengganggu aktifitas warga
"29 Okt 2024, 02:43",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202410290943331730169813685,Tolong evakuasi sarang tawon yg berada di atas rumah warga di Desa Kenongosari Kecamatan Soko
"29 Okt 2024, 02:36",Serangan Tawon,https://www.lapor.go.id/laporan/detil/serangan-tawon-202410290936091730169369519,Tolong dibantu mengevakuasi adanya sarang tawon avinis yang berada di atap rumah warga di Desa Prambontergayang Kecamatan Soko
"28 Okt 2024, 03:24",sarang tawon yang meresahkan,https://www.lapor.go.id/laporan/detil/sarang-tawon-yang-meresahkan-202410281024391730085879937,Tolong dievakuasi sarang tawon avinis yang berada di atap rumah warga di Desa Prambontergayang Kecamatan Soko
"28 Okt 2024, 03:22",ular masuk kandang,https://www.lapor.go.id/laporan/detil/ular-masuk-kandang-202410281022231730085743241,Tolong ditangkap ular di kandang ayam warga di Desa Sumberejo Kecamatan Rengel
"28 Okt 2024, 03:20",ular masuk rumah,https://www.lapor.go.id/laporan/detil/ular-masuk-rumah-202410281020161730085616017,Mohon bantuan tangkap ular piton di samping rumah warga di kelurahan Ronggomulyo kecamatan tuban yang meresahkan aktifitas pemilik rumah dan warga sekitar
"28 Okt 2024, 03:17",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410281017581730085478555,Tolong bantuan evakuasi ular di rumah warga di Desa Sumurgung Kec. Tuban
"28 Okt 2024, 03:15",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410281015531730085353893,Evakuasi Ular pyton yang berada di Samping Warung milik warga yang berada di Lingkungan Asrama Polisi Hutan Desa Wotsogo Kecamatan Jatirogo Kabupaten Tuban Provinsi Jawa Timur yang  menyebabkan Keresahan Bagi  Warga sekitar
"28 Okt 2024, 03:13",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410281013491730085229264,"Evakuasi ular di rumah warga Desa REngel Kec Rengel Ular pyton berukuran panjang sekitar 2,5 meter yang berada di Dapur Rumah"
"28 Okt 2024, 02:49",kucing masuk sumur,https://www.lapor.go.id/laporan/detil/kucing-masuk-sumur-202410280949491730083789600,Evakuasi kucing masuk sumur di kelurahan Sidorejo kecamatan tuban
"28 Okt 2024, 02:44",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410280944151730083455882,Evakuasi ular di rumah warga di Desa Tuwiri Wetan Kecamatan Merakurak karena meresahkan
"28 Okt 2024, 02:41",sarang tawon meresahkan,https://www.lapor.go.id/laporan/detil/sarang-tawon-meresahkan-202410280941441730083304019,Bantuan evakuasi sarang tawon di rumah warga di kelurahan kebonsari kecamatan tuban
"28 Okt 2024, 02:39",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410280939131730083153736,Evakuasi Ular piton terjerat jaring disamping rumah warga di Desa Tegalbang Kec. Palang meminta bantuan Damkar Tuban untuk evakuasi ular tersebut
"28 Okt 2024, 02:28",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410280928501730082530543,Evakuasi Ular pyton yang berada dibelakang rumah di Desa Mulyoagung Kec. Singgahan yang  menyebabkan Keresahan Bagi Keluarga dan Warga sekitar.
"28 Okt 2024, 02:26",Sapi terperangkap di sumur,https://www.lapor.go.id/laporan/detil/sapi-terperangkap-di-sumur-202410280926271730082387469,Mohon bantuan evakuasi sapi masuk sumur di Desa Sidotentrem Kec Bangilan
"25 Okt 2024, 08:41",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251541151729845675253,Bantuan evakuasi ular di saluran pembuangan di salah satu pabrik di Desa Sumurgung Tuban
"25 Okt 2024, 08:37",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251537321729845452769,Bantuan evakuasi ular di atas tumpukan genteng di halaman rumah salah satu warga di Kel. Kutorejo Kec. Tuban
"25 Okt 2024, 08:35",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251535101729845310263,Laporan bantuan evakuasi ular di salah satu rumah warga di Desa Prunggahan Kec. Semanding
"25 Okt 2024, 08:33",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251533121729845192629,Bantuan evakuasi ular yang masuk di kap mobil salah satu warga di Kel. Kutorejo Kec. Tuban
"25 Okt 2024, 08:30",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251530311729845031688,Laporan permohonan  evakuasi Ular Pyton Dari salah satu warga di Kel. Latsari Kec. Tuban Yang berada di depan rumah miliknya dengan Panjang  3 meter
"25 Okt 2024, 08:28",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251528131729844893128,"Bantuan evakuasi ular di salah satu rumah warga di Kel. Gedongombo, Kec. Semanding"
"25 Okt 2024, 08:25",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202410251525111729844711324,Laporan permohonan evakuasi Sarang Tawon Dari salah satu warga di Desa Gesikan Kec. Grabagan  yang berada di samping rumah yang berdiameter  40 CM.
"25 Okt 2024, 08:22",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251522321729844552020,Laporan ada ular yang sedang memakan ayam di kandang rumah salah satu warga di Desa Kedungjambe Kec. Singgahan
"25 Okt 2024, 08:19",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251519521729844392510,Laporan permohonan evakuasi Ular Cobra  dari salah satu warga di Kel. Mondokan Kec. Tuban Yang berada Di dalam mesin cuci Rumahnya dengan Panjang  100 cm.
"25 Okt 2024, 08:15",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251515561729844156115,Laporan permohonan  evakuasi Ular Pyton yang berada di kandang ayam dan memangsa ayam milik warga di Desa Bogorejo Kec. Merakurak  dengan Panjang  3 meter
"25 Okt 2024, 15:07",Sarang Tawon,https://www.lapor.go.id/laporan/detil/sarang-tawon-202410251507381729843658353,Permohonan pembasmian sarang tawon yang berada di atas pohon bambu yang berdiameter ()25 cm yang membuat resah masyarakat sekitar di Desa Bangunrejo Kecamatan Soko
"25 Okt 2024, 15:05",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202410251505231729843523283,Mohon bantuan evakuasi sarang tawon di salah satu rumah warga di Desa Brangkal Kec. Parengan
"30 Sep 2024, 10:05",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202409301005061727665506650,Laporan dari warga Tegalbang Kec. Palang Bahwa ada ular piton terjerat jaring disamping rumah warga tolong bantuan evakuasi ular tersebut
"30 Sep 2024, 9:59",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202409300959291727665169491,"Laporan dari warga Kel. Gedongombo, Kec. Semanding Bahwa ada ular piton di kandang ayam milik warga dimana ular tersebut meresahkan ybs dan warga sekitar"
"30 Sep 2024, 9:56",Sarang Tawon yang mengganggu,https://www.lapor.go.id/laporan/detil/sarang-tawon-yang-mengganggu-202409300956331727664993613,Tolong diambil sarang tawon yang berada di Pohon beringin di Kel. Latsarai Kec. Tuban
"30 Sep 2024, 9:52",Bantuan menangkap ular,https://www.lapor.go.id/laporan/detil/bantuan-menangkap-ular-202409300952591727664779563,Tolong dibantu menangkap ular yang masuk rumah warga di Kel. Perbon Kec. Tuban
"30 Sep 2024, 9:50",Evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202409300950591727664659034,Tolong evakuasu ular di Desa Sumberarum kec. Kerek
"30 Sep 2024, 9:46",Kebakaran Regulator Tabung Elpiji,https://www.lapor.go.id/laporan/detil/kebakaran-regulator-tabung-elpiji-202409300946351727664395584,Laporan kebakaran dari warga Kel. Ronggomulyo Kec. Tuban Bahwa telah terjadi kebakaran regulator tabung elpiji
"30 Sep 2024, 9:43",Kebakaran Hutan,https://www.lapor.go.id/laporan/detil/kebakaran-hutan-202409300943351727664215995,Laporan kebakaran bambu yg dekat pemukiman warga di Desa Sokosari Kec. Soko
"30 Sep 2024, 9:40",Kebakaran Tempat Usaha,https://www.lapor.go.id/laporan/detil/kebakaran-tempat-usaha-202409300940221727664022435,Terjadi kebakaran bengkel digudang UD HIDUP BARU di Desa Tegalbang Kec. Palang
"30 Sep 2024, 9:37",Kebakaran Lahan Kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202409300937541727663874163,Laporan permohonan pemadaman api di lahan dekat  SPPBE (Stasiun Pengisian dan Pengangkutan Bulk Elpiji) PT Sembilan Sembilan Tuban perdana Desa Minohorejo Kec. Widang
"30 Sep 2024, 9:34",Kebakaran Kandang,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-202409300934481727663688510,Terjadi kebakaran di kandang warga di Tegalbang Kec. Menurut keterangan korban api di duga karena konsleting listrik menyebar ke pakan ternak tumpukan jerami
"30 Sep 2024, 9:29",Tempat wisata dijadikan tempat mesum,https://www.lapor.go.id/laporan/detil/tempat-wisata-dijadikan-tempat-mesum-202409300929201727663360207,Viral di Media sosial wisata pantai cemar digunakan dua sejoli untuk berbuat tidak pantas dengan tidur dan berpelukan . Tolong untuk ditertibkan biar mereka tidak mersa terfasilitasi dengan gubuk2 yang ada di pantai tersebut.
"30 Sep 2024, 9:23",Evakuasi orang sepuuh yang tidak ada tempat tinggal,https://www.lapor.go.id/laporan/detil/evakuasi-orang-sepuuh-yang-tidak-ada-tempat-tinggal-202409300923511727663031837,"IPagi ini saya bertemu dengan beliau, di depan SMA 1, Sudah sepuh diajak komunikasi masih nyaut. Kemarin siang setengah 11an saya ketemu di jl Pattimura saya dekati katanya orang sini saja, pagi ini saya ketemu lagi saya tanya lagi katae orang Palembang tapi bicara e bahasa jawa, Barangkali bisa dibantu pak bu. Barangkali beliau ini orang tuban, biar bisa pulang kerumahnya"
"30 Sep 2024, 9:17",Kebakaran di Pemukiman Warga,https://www.lapor.go.id/laporan/detil/kebakaran-di-pemukiman-warga-202409300917431727662663879,Terjadi kebakaran di Pemukiman warga di Desa Tegalbang Kec. Palang yang diakibatkan Korleting listrik di salah satu rumah warga yang akhirnya merember ke tumpukan jerami
"30 Sep 2024, 9:14",Kebakaran Lahan Kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202409300914591727662499365,Terjadi kebakaran di kandang milik warga di Desa Minohorejo Kec. Widang yang disebabkan oleh oknum yang tidak bertanggung jawab membakar rumput kering di sekitar lahan dan ditinggal
"12 Sep 2024, 10:10","Ibu2 linglung,",https://www.lapor.go.id/laporan/detil/ibu2-linglung--202409121010051726110605778,"Ada ibu2 linglung, posisi saat ini di warung apung Tuban"
"12 Sep 2024, 10:04",ODGJ Meresahkan,https://www.lapor.go.id/laporan/detil/odgj-meresahkan-202409121004441726110284430,Ada ODGJ yang meresahkan di Dsn. Pareng RT.03 - RW. 01 Ds. Purworejo Kec. Jenu
"12 Sep 2024, 10:02",Manusia Silver,https://www.lapor.go.id/laporan/detil/manusia-silver-202409121002141726110134761,Adanya Manusia Silver/Pengamen yang beroperasi di Perempatan Kembangijo
"12 Sep 2024, 9:28",Anak Punk/ Pengamen,https://www.lapor.go.id/laporan/detil/anak-punk-pengamen-202409120928501726108130586,Terdapat Anak Punk/ Pengamen di Perempatan lampu merah SMP 4
"1 Okt 2024, 00:07",Pedagang Kaki Lima Memakan Ruas Jalan Terlalu Lebar,https://www.lapor.go.id/laporan/detil/pedagang-kaki-lima-memakan-ruas-jalan-terlalu-lebar-202409111922591726057379949,Mohon untuk satpol-pp tuban menindak lanjuti pedagang kaki lima yang berada di pertigaan depan upt smp n 1 jatirogo karena sudah memakan terlalu lebar ruas jalan. kejadian tiap malam dari habis magrib selalu ada meja dan kursi di ruas jalan. warung berada di trotoar. parkiran lebih ketengah jalan lagi. dan sepertinya petugas pol pp jatirogo membiarkan kejadian ini karena tidak ada teguran atau apa pun sehingga kejadian ini terus berulang tiap malam.
"30 Agu 2024, 10:51",Ular di Kandang Burung,https://www.lapor.go.id/laporan/detil/ular-di-kandang-burung-202408301051251724989885056,Terdapat ular masuk di kandang burung merpati milik warga JL. Karang Tengah Desa Rengel Kecamatan Rengel
"30 Agu 2024, 10:49",Evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202408301049051724989745788,Tolong dibantu evakuasi ular di salah satu rumah warga di JL. Musim Kambang Putih 1 Kelurahan Perbon Kecamatan Tuban
"30 Agu 2024, 10:45",kebakaran disebabkan pembakaran sampah,https://www.lapor.go.id/laporan/detil/kebakaran-disebabkan-pembakaran-sampah-202408301045441724989544829,Kebakaran akibat sisa dari pembakaran sampah kemudian api menyambar pohon bambu disebelahnya dan api membesar di Desa Mulyoagung Kecamatan Singgahan
"30 Agu 2024, 10:42",Kebakaran Lahan Kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202408301042501724989370528,"Kebakaran lahan kosong di Desa Mander Kecamatan Tambakboyo akibat bersih bersih lahan dengan membakar daun kering, tiba tiba ada angin kencang yang kemudian membuat bara api merembet ke rumpun bambu yang kemudian warga berusaha memadamkan. Tapi angin terlalu kencang dan datang tiba tiba."
"29 Agu 2024, 15:55",kebakaran tempat usaha,https://www.lapor.go.id/laporan/detil/kebakaran-tempat-usaha-202408291555331724921733488,Terjadi kebakaran di salah satu tempat usaha di Desa Wolutengah Kecamatan Kerek akibat korsleting listrik
"29 Agu 2024, 15:53",kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408291553231724921603031,Telah terjadi kebakaran lahan yang disebabkan warga kerja bakti dan membakar sampah kemudian api semakin membesar di Kelurahan Kebonsari Kecamatan Tuban
"29 Agu 2024, 15:50",Kebakaran,https://www.lapor.go.id/laporan/detil/kebakaran-202408291550361724921436102,Terjadi kebakaran di salah satu rumah warga di Desa Mlangi Kecamatan Widang akibat korsleting listrik
"29 Agu 2024, 15:48",Kebakaran Rumah,https://www.lapor.go.id/laporan/detil/kebakaran-rumah-202408291548101724921290482,Terjadi kenakaran rumah salah satu warga di Desa Sumberejo Kecamatan Rengel akibat sisa pembakaran sampah
"26 Agu 2024, 10:13",Sarang lebah madu,https://www.lapor.go.id/laporan/detil/sarang-lebah-madu-202408261013241724642004299,Permohonan evakuasi Sarang Lebah Madu yang berada di Pohon Dekat Cafe Muda Mudi di Kelurahan Sendangharjo Kecamatan Tuban Dengan Diameter  -/+ 20 cm
"26 Agu 2024, 10:09",Evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202408261009581724641798866,Pd tgal 24 agustus 2024 jam 10:30 wib. Pos pemadam rengel menerima laporan dari salah satu warga bahwa ada tawon yg berada d pohon depan rumahnyadi Desa Gesikan Kecamatan Grabagan.
"26 Agu 2024, 10:06",Kebakaran Kandang dan Dapur Warga,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-dan-dapur-warga-202408261006061724641566504,Pada hari minggu tanggal 25 Agustus 2024 Tim Pos Damkar mako menerima laporan kebakaran kandang dan dapur milik bu warga akibat sisa membakar sampah dan merembet ke kandang dan dapur salah satu warga di Desa Ngino Kecamatan Semanding
"26 Agu 2024, 10:03",Kebakaran lahan kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202408261003241724641404175,"Tim menerima berita adanya kebakaran lahan kosong. Pelapor datang langsung ke POSDAM Jatirogo. Pelapor meminta bantuan untuk memadamkan api, dikarenakan api semakin membesar dan angin kencang, ditambah lagi lokasi lahan terbakar berdekatan dengan perumahan warga di Desa Besowo Kecamatan Jatirogo"
"26 Agu 2024, 10:01",Kebakaran,https://www.lapor.go.id/laporan/detil/kebakaran-202408261001081724641268021,Kebakaran di lahan kosong akibat Seseorang membakar sampah dan menjalar ke lahan kosong dan ditinggalkan di Desa Temaji Kecamatan Jenu
"22 Agu 2024, 10:28",Cincin tidak bisa lepas,https://www.lapor.go.id/laporan/detil/cincin-tidak-bisa-lepas-202408221028261724297306183,Tolong bantuannya untuk melepaskan cincin di jari anak saya yang tidak bisa lepas sampai jarinya bengkak. Lokasi di Kelurahan Kutorejo Kecamatan Tuban
"22 Agu 2024, 10:16",Sarang Tawon,https://www.lapor.go.id/laporan/detil/sarang-tawon-202408221016521724296612113,"Mohon di evakuasi Sarang Tawon Avinis yang berada di atap rumah Dengan Diameter  ()20 cm di Desa Sawahan Kecamatan Rengel,"
"22 Agu 2024, 10:11",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202408221011171724296277524,"Tolong dibantu untuk evakuasi Sarang Tawon yang berada di pekarangan rumah yang berukuran 40 cm di Desa Mulyoagung Kecamatan Singgahan, Sarang Tawon yang menyebabkan Keresahan bagi Keluarga dan Warga sekitar"
"22 Agu 2024, 10:03",Kucing Masuk Sumur,https://www.lapor.go.id/laporan/detil/kucing-masuk-sumur-202408221003101724295790533,"Tolong dibantu untuk mengeluarkan Kucing yang masuk ke sumur, karena kucing liar tersebut mengganggu dan meresahkan warga sekitar di Kelurahan Ronggomulyo Kecamatan Tuban"
"22 Agu 2024, 09:57",Serangan Tawon,https://www.lapor.go.id/laporan/detil/serangan-tawon-202408220957081724295428455,"Tolong bantuan evakuasi sarang tawon avinis yg Berada diatas Kantor SPBU Dasin, Desa Sugihwaras Kecamatan Jenu"
"21 Agu 2024, 08:49",Serangan Tawon,https://www.lapor.go.id/laporan/detil/serangan-tawon-202408210849531724204993442,Terdapat sarang tawon di rumah warga di Kelurahan Latsari Kecamatan Tuban. Tolong untuk dievakuasi
"21 Agu 2024, 08:48",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202408210848011724204881316,Tolong bantuannya evakuasi Ular Tali Picis (Ular Tambang) didapur Rumah warga di Kelurahan Kebonsari Kecamatan Tuban
"21 Agu 2024, 08:44",sarang tawon yang mengganggu,https://www.lapor.go.id/laporan/detil/sarang-tawon-yang-mengganggu-202408210844521724204692793,Sarang tawon di rumah warga di Desa Kaliuntu Kecamatan Jenu. Tolong untuk dievakuasi
"21 Agu 2024, 08:42",sarang tawon,https://www.lapor.go.id/laporan/detil/sarang-tawon-202408210842321724204552702,Sarang tawon di rumah warga di Desa Temandag Kecamatan Merakurak. Tolong bantuannya
"21 Agu 2024, 08:37",Gangguan Tawon,https://www.lapor.go.id/laporan/detil/gangguan-tawon-202408210837201724204240972,Terdapat sarang tawon di salah satu rumah warga di Desa Sugihwaras kecamatan jenu. Tolong dibantu evakuasi
"21 Agu 2024, 08:34",Sarang Tawon,https://www.lapor.go.id/laporan/detil/sarang-tawon-202408210834211724204061592,"Terdapat sarang tawon di Pantai Boom Tuban, tolong dibantu evakuasi takut mencelakai pengunjung"
"19 Agu 2024, 09:01",Pemadaman Kebakaran,https://www.lapor.go.id/laporan/detil/pemadaman-kebakaran-202408190901551724032915450,"Tolong dibantu pemadaman kebakaran di salah satu tempat usaha warga di Desa Mulyoagung Kecamatan Singgahan, Api berasal dari Salah seorang pekerja tidak sengaja membuang putung rokok ditumpukan kayu kemudian selang beberapa jam api diketahui sudah besar"
"19 Agu 2024, 08:58",Kebakaran,https://www.lapor.go.id/laporan/detil/kebakaran-202408190858531724032733915,Kebakaran di Kelurahan Sendangharjo VIII/135 Kecamatan Tuban. Tolong untuk dipadamkan
"19 Agu 2024, 08:54",Kebakaran di pemukiman warga,https://www.lapor.go.id/laporan/detil/kebakaran-di-pemukiman-warga-202408190854521724032492559,Tolong bantuannya untuk pemadaman api akibat korsleting listrik di pemukiman warga di Desa Mlangi Kecamatan Widang
"19 Agu 2024, 08:52",Kebakaran Kandang,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-202408190852141724032334212,Tolong bantuan pemadaman api di kandang warga di desa Pongpongan Kec. Merakurak akibat Bediang atau sisa pembakaran sampah
"12 Agu 2024, 03:06",Kebakaran Kandang,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-202408121006301723431990693,Kebakaran kandang Sapi dan Kambing di Desa Simo Kec. Soko
"12 Agu 2024, 03:02",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202408121002311723431751956,Tolong bantuan evakuasi ular diatas plafon warung di Desa Sadang Kec Jatirogo
"12 Agu 2024, 02:42",Kebakaran Gudang,https://www.lapor.go.id/laporan/detil/kebakaran-gudang-202408120942591723430579899,Kebakaran Gudang di Desa Rengel Kec. Rengel dari pembakaran sampah yang merambat ke GUdang. Tolong bantuannya
"12 Agu 2024, 02:38",Serangan Tawon Afinis,https://www.lapor.go.id/laporan/detil/serangan-tawon-afinis-202408120938451723430325249,"Tolong Dibantu evakuasi  laporan dari bapak sayuti, bahwa ada sarang tawon d atas rumahnya, di Desa Sandingrowo Kec. Soko Tuban."
"23 Agu 2024, 17:03",Pengamen Yang memaksa dan tidak sopan,https://www.lapor.go.id/laporan/detil/pengamen-yang-memaksa-dan-tidak-sopan-202408071303581723010638815,"Saya mau mengeluhkan pengamen yang tidak sopan dan marah-marah ketika tidak dikasih uang, dan lebih sering mengeluarkan kata-kata kasar, umpatan daan sumpah serapahnya. Sangat mengganggu. Ketika kita tidak kasih uang langsung diumpat2 dengan kata2 kasar dan disumpahi yang jelek2 ke kita. Rasanya bikin emosi. Ciri-ciri : laki-laki, tua, pakai kopyah bawa speaker , biasa nya di Rocket Chicken di JL. Sunan Kalijogo dan biasa masuk di Dinas-dinas sekitar jalan mastrip. Tolong ditertibkan!!!!!"
"31 Jul 2024, 4:29",Kebakaran di Pemakaman Umum,https://www.lapor.go.id/laporan/detil/kebakaran-di-pemakaman-umum-202407311129531722400193943,Telah terjadi kebakaran  pada pohon panggang yang berdiameter 7m yang berlokasi di pemakaman umum desa sugihan Kec. Jatirogo. Penyebab kebakaran dari pembakaran oleh orang yang tak bertanggung jawab.
"31 Jul 2024, 4:20",Evakuasi Kucing Tercebur di Sumur,https://www.lapor.go.id/laporan/detil/evakuasi-kucing-tercebur-di-sumur-202407311120471722399647895,Tolong dibantu evakuasi seekor kucing yang tercebur ke sumur salah satu warga di Kel. Doromukti Kec. Tuban
"31 Jul 2024, 4:08",Pohon bambu terbakar,https://www.lapor.go.id/laporan/detil/pohon-bambu-terbakar-202407311109021722398942784,"Di salah satu kedai kopi di Desa Dikir Kec. Tambakboyo. Ada asap tebal, dan setelah di cek ternyata ada pohon bambu yang di sebelah warung tersebut terbakar dan roboh."
"31 Jul 2024, 4:02",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202407311102451722398565711,Tolong dibantu evakuasi sarang tawon di salah satu rumah warga di Desa Jatimulyo Kec. Plumpang karena membahayakan. Terima Kasih
"31 Jul 2024, 3:52",kebakaran hutan,https://www.lapor.go.id/laporan/detil/kebakaran-hutan-202407311052551722397975746,"Telah terjadi kebakaran di lahan kosong di Desa Beji Kec. Jenu. Kebakaran disebabkan oleh oknum yang tidak bertanggung jawab. Lokasi tepatnya di GRR Tuban, Pada saat tim GRR Tuban memantau lokasi (patroli rutin) tiba tiba muncul asap di lokasi Padang rumput kering. Setelah di cek ternyata ada api yang merembet dan membakar sekitar."
"31 Jul 2024, 10:14",Kebakaran Hutan,https://www.lapor.go.id/laporan/detil/kebakaran-hutan-202407311015211722395721149,"Telah terjadi kebakaran di lahan kosong di Desa Beji Kec. Jenu. Kebakaran disebabkan oleh oknum yang tidak bertanggung jawab. Lokasi tepatnya di GRR Tuban, Pada saat tim GRR Tuban memantau lokasi (patroli rutin) tiba tiba muncul asap di lokasi Padang rumput kering. Setelah di cek ternyata ada api yang merembet dan membakar sekitar."
"31 Jul 2024, 10:05",Sarang Tawon,https://www.lapor.go.id/laporan/detil/sarang-tawon-202407311005341722395134437,Terdapat sarang tawon afinis di salah satu rumah warga di Desa Tahulu Kec Merakurak
"31 Jul 2024, 9:57",Kebakaran Sekolah,https://www.lapor.go.id/laporan/detil/kebakaran-sekolah-202407310957401722394660811,"Terjadi kebakaran di sekolah di Desa Sidonganti Kec. Kerek, Api muncul pada instalasi listrik kemudian menyambar atap bangunan yang berjenis kayu yang kemudian merembet ke bangku dan kursi sekolah."
"30 Jul 2024, 16:00",Kebakaran karena pembakaran sampah,https://www.lapor.go.id/laporan/detil/kebakaran-karena-pembakaran-sampah-202407301600091722330009319,Terjadi kebakaran di Desa banjaragung kec. Rengel di pemukiman di salah satu rumah warga karena Pemilik Rumah melakukan Bediang lalu Api dari Bediang tersebut merembet ke Tumpukan Jerami
"30 Jul 2024, 15:55",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202407301555431722329743854,Tolong dibantu untuk evakuasi ular di Kel. Kutorejo Kec. Tuban
"30 Jul 2024, 15:50",Kebakaran,https://www.lapor.go.id/laporan/detil/kebakaran-202407301550381722329438938,Kebakaran terjadi di Desa Prambon Wetan Kec. Rengel akibat korsleting listrik di salah satu tempat usaha warga
"30 Jul 2024, 15:47",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202407301547331722329253429,Tolong dievakuasi penemuan ular di Desa Kedungjambe Kec. Singgahan
"30 Jul 2024, 14:30",Kebakaran Konsleting Listrik,https://www.lapor.go.id/laporan/detil/kebakaran-konsleting-listrik-202407301430331722324633177,Mohon Bantuan Petugas Damkar Kebakaran di Perumahan warga di Desa Guwoterus Kec. Montong karena konsleting listrik dari kabel kulkas
"13 Jun 2024, 10:01",Pengamen yang mengganggu,https://www.lapor.go.id/laporan/detil/pengamen-yang-mengganggu-202405280815291716858929713,"Mohon ditindaklanjuti para pengamen yang ada di perempatan sumur srumbung JL. Panglima Sudirman Tuban, Sangat mengganggu pengendara di lampu merah. Ketika kita tidak memberikan uang malah memberikan kata2 mutiara yang menyakitkan. Kita bukannya tidak mau memberi tapi pas kebetulan tidak ada uang receh.Tolong Bapak/Ibu agar bisa ditertibkan"
"30 Mei 2024, 11:00",Pengemis dan Peminta-minta di Masjid Agung yang tidak sopan dan memaksa,https://www.lapor.go.id/laporan/detil/pengemis-dan-peminta-minta-di-masjid-agung-yang-tidak-sopan-dan-memaksa-202404220858471713751127281,"Saya sangat kecewa dengan kota Tuban, saya pengunjung dari luar kota yang ingin melihat keindahan kota Tuban terlebih Masjid di Pusat kota yang terkenal indah. Belum selesai menikmati keindahan masjid agung kita sudah disambut oleh para pengemis dan gelandangan yang meminta-minta dengan cara memaksa kepada pengunjung. Alhasil kenyamanan kami sebagai pengunjung sangat terganggu dan ini memperburuk citra kota Tuban sebagai Bumi Wali. Tolong untuk ditertibkan karena sangat mengganggu kenyamanan pengunjung. Terima Kasih"
